Date,Actual,Basic_nn,Complex_nn,xgb,rf,Baseline
86896,9052.81,9113.461,9167.072,9617.937,8953.018784930586,9405.393
86897,9284.71,9365.843,9280.043,9712.387,9179.855128707262,9489.042
86898,9382.74,9504.156,9334.54,9697.228,9336.768781942828,9425.912
86899,9414.29,9611.013,9421.858,9756.957,9440.586321447892,9459.411
86900,9395.24,9681.684,9485.827,9758.902,9500.90453749304,9490.458
86901,9446.03,9705.37,9536.374,9831.7295,9544.24066216982,9504.968
86902,9492.09,9725.753,9587.606,9782.352,9562.425091187712,9702.023
86903,9417.24,9730.193,9629.291,9855.655,9577.71742695308,9796.688
86904,9462.73,9726.514,9657.852,9750.991,9582.966660096105,9710.401
86905,9571.0,9721.454,9662.382,9743.157,9584.019651790904,9729.136
86906,9678.82,9736.566,9614.3125,9742.119,9584.019651790904,9659.659
86907,9752.48,9709.14,9533.935,9435.007,9608.352326506842,9579.818
86908,9795.83,9675.576,9441.827,9666.604,9615.02884733772,9539.161
86909,9902.1,9591.18,9351.73,9665.202,9615.02884733772,9472.116
86910,9983.670000000002,9433.645,9259.128,9636.668,9620.651884124174,9416.066
86911,10022.04,9313.852,9173.903,9690.33,9626.380628631976,9386.011
86912,9852.85,9246.241,9113.779,9333.095,9628.047847621148,9352.974
86913,9692.01,9175.71,9062.111,9695.456,9624.301907336088,9345.912
86914,9377.38,9132.74,9032.074,9702.658,9616.696066326893,9394.353
86915,9160.68,8992.802,8963.723,9906.867,9591.244718433134,9296.68
86916,8884.48,8914.874,8915.518,9185.041,9584.230722397748,9292.43
86917,8762.61,8810.321,8817.802,9108.839,9584.230722397748,9213.484
86918,8779.73,8714.477,8757.024,9180.845,9525.849642244344,9114.375
86919,8803.41,8616.423,8742.022,8981.508,9410.95195726906,8939.419
86920,8581.93,8573.351,8756.482,9042.582,9389.875477105386,8865.1045
86921,8344.19,8465.679,8666.142,8163.1294,9374.955554529372,8676.73
86922,8337.73,8348.182,8503.168,8416.235,9059.990645873855,8417.071
86923,8159.43,8251.61,8388.679,8306.039,8779.13704804263,8240.384
86924,8183.59,8081.1646,8215.444,8247.487,8694.335444359585,8099.3687
86925,7990.73,8049.0273,8086.0156,8250.514,8622.93701154918,8199.399
86926,7710.7,7960.2583,7902.3057,7903.398,8447.648928323464,8121.542
86927,7536.48,7870.5557,7653.23,7689.4375,8358.389764637699,7999.231
86928,7323.849999999999,7586.3926,7468.218,7276.9043,8100.864370535311,7724.9224
86929,7106.37,7210.62,7254.657,7211.01,7931.135915616438,7289.452
86930,6790.73,7012.845,7040.3555,6742.478,7867.254490195583,6890.4434
86931,6491.88,6598.5083,6780.0034,6367.545,7862.997574812291,6641.8623
86932,6345.46,6378.157,6521.6807,6270.116,7862.280903288404,6467.635
86933,6261.84,6441.464,6358.2065,6136.4517,7862.280903288404,6065.4507
86934,6231.54,6302.8354,6269.647,6141.436,7862.280903288404,6075.5737
86935,6266.55,6233.4526,6288.8354,6154.9404,7862.280903288404,6012.748
86936,6393.26,6366.895,6472.5156,6258.149,7862.763137813386,6151.4717
86937,6521.25,6547.0576,6986.429,6589.614,7871.499390672571,6733.4062
86938,6874.84,6787.312,7204.2734,6864.0015,7871.499390672571,7047.1543
86939,7223.34,7328.5835,7570.86,7017.9194,7871.499390672571,7527.6187
86940,7522.5,7756.495,7959.537,6948.5693,7871.499390672571,7894.1704
86941,7857.72,8005.6816,8268.246,7072.9893,7871.499390672571,8228.702
86942,8182.68,8243.181,8508.037,7983.9595,8164.490998998373,8595.625
86943,8310.38,8417.3955,8624.502,8394.691,8527.318376460373,8777.441
86944,8552.06,8579.703,8679.59,8478.838,8791.664065801218,8899.275
86945,8786.4,8775.446,8774.852,8563.28,9103.03597363258,8943.61
86946,8836.05,8819.016,8825.904,8604.046,9291.166712922435,8781.654
86947,8844.94,8894.579,8858.915,8548.027,9402.453233407616,8673.07
86948,8801.08,8894.079,8848.536,8592.916,9473.335931038684,8597.764
86949,8824.74,8881.996,8830.935,8639.596,9552.77893892095,8532.963
86950,8776.08,8855.086,8833.27,8534.742,9603.375569632206,8643.016
86951,8698.47,8840.327,8810.482,8545.679,9613.62831401858,8789.082
86952,8637.95,8782.204,8771.796,8495.174,9616.56698334772,8764.211
86953,8581.53,8719.55,8754.724,8465.942,9612.494457519217,8784.315
86954,8582.74,8656.879,8727.714,8557.915,9589.396935399933,8702.599
86955,8570.41,8633.943,8714.681,8596.457,9605.252976931348,8724.787
86956,8496.21,8621.903,8696.419,8535.699,9589.059460195427,8758.964
86957,8497.69,8610.7,8690.2705,8519.687,9584.230722397748,8744.886
86958,8494.3,8576.819,8686.796,8531.65,9584.230722397748,8755.9375
86959,8505.5,8544.728,8661.161,8540.566,9584.230722397748,8775.237
86960,8449.48,8514.853,8617.65,8388.009,9584.230722397748,8795.753
86961,8363.05,8425.961,8530.49,8550.148,9608.352326506842,8717.52
86962,8065.73,8328.876,8416.134,8429.955,9615.02884733772,8635.38
86963,7875.63,8224.965,8237.825,8316.461,9590.90724322863,8444.798
86964,7727.85,8159.681,8092.315,8235.129,9482.486516615982,8331.449
86965,7589.99,8071.5625,7978.375,8151.62,9179.92705717913,8133.0356
86966,7659.52,8009.003,7905.207,7996.739,9100.85022326781,7965.454
86967,7815.56,7947.7666,7901.354,7844.122,8982.10068945173,7829.879
86968,7755.39,7918.313,7941.3896,8122.102,8924.140599934139,7699.24
86969,7651.77,7863.8555,7899.315,7849.7236,8892.634924008767,7467.735
86970,7825.600000000001,7810.105,7808.599,7843.106,8732.060910524706,7324.9624
86971,7777.42,7757.81,7759.98,7705.478,8704.132854848573,7285.967
86972,7850.93,7628.649,7675.564,7866.9644,8693.96443850134,7256.7754
86973,7730.97,7550.294,7600.2944,7824.8213,8653.049689396588,7434.782
86974,7538.29,7449.417,7431.494,7629.084,8460.43415319023,7367.6187
86975,7358.22,7319.459,7193.9585,7275.8066,8357.218517816269,7204.387
86976,7141.33,7163.2236,7062.5703,7103.0615,8095.759805243811,7256.1353
86977,6870.62,6880.2725,6884.2935,6902.568,7929.560283151419,6805.4014
86978,6557.8,6676.8853,6716.92,6523.799,7866.768509322175,6503.7783
86979,6237.94,6350.1963,6499.2974,6230.5557,7862.997574812291,6724.6997
86980,6024.32,6130.3906,6271.686,6033.4194,7862.280903288404,5890.013
86981,5871.85,5895.37,6113.0737,5911.3745,7862.280903288404,6054.5273
86982,5786.53,5682.765,6026.084,5722.3022,7862.280903288404,6004.288
86983,5751.73,5565.944,6010.3877,5675.0996,7862.280903288404,5833.4077
86984,5788.46,5398.8516,6045.3735,5630.059,7862.763137813386,5705.6353
86985,5770.23,5579.6553,6185.7036,5724.34,7871.499390672571,5547.6543
86986,5889.09,5689.1543,6198.3145,5816.784,7871.499390672571,5582.916
86987,6084.96,5890.492,6288.6357,6014.02,7871.499390672571,5702.1577
86988,6314.61,6064.087,6430.607,6423.7065,7871.499390672571,5883.125
86989,6624.32,6276.565,6585.2476,6606.4385,7871.499390672571,6094.187
86990,6938.78,6447.8467,6749.762,7200.042,7871.499390672571,6393.58
86991,7171.48,6637.085,6916.0923,7557.671,7959.117464537052,6702.081
86992,7448.74,6853.79,7052.1465,7441.9277,8039.040152078723,7025.3174
86993,7513.82,7088.6274,7205.1333,7588.455,8403.296968205896,7320.309
86994,7649.32,7287.956,7337.6587,8037.31,8627.812206890723,7400.1226
86995,7660.83,7424.1577,7474.0522,8308.346,8755.507159375797,7406.832
86996,7652.79,7548.295,7587.7495,8319.966,8782.572618571847,7398.0293
86997,7645.16,7654.4404,7692.5234,8170.9536,8831.190428317346,7307.8447
86998,7621.71,7693.696,7794.133,8315.646,8856.530840273008,7299.1367
86999,7562.61,7721.867,7871.582,8262.918,8860.107544533084,7330.926
87000,7466.48,7724.808,7910.4634,8247.502,8856.010722997133,7365.136
87001,7416.44,7798.9653,7933.0957,8200.761,8841.192387807598,7408.9634
87002,7399.97,7787.861,7913.751,8189.0923,8810.994638910975,7437.7324
87003,7439.94,7752.1577,7891.9985,8204.645,8754.591435208391,7496.2246
87004,7491.72,7700.0664,7857.556,8198.423,8731.583730782362,7532.5513
87005,7582.030000000001,7680.0103,7825.773,8208.144,8691.254023638397,7534.291
87006,7679.559999999999,7672.567,7798.5024,8220.465,8666.564673487104,7529.1562
87007,7730.97,7669.092,7758.1553,8226.355,8664.0865200872,7530.31
87008,7748.53,7675.51,7723.3037,8180.856,8664.549896574652,7606.3257
87009,7792.88,7661.8926,7693.491,8284.444,8637.322514933052,7668.093
87010,7769.18,7671.879,7673.8486,7976.976,8597.076686152446,7688.7573
87011,7686.79,7698.2607,7637.67,8177.4155,8585.229619397163,7678.1963
87012,7690.13,7734.918,7605.988,7969.1724,8585.63801517485,7679.474
87013,7643.39,7795.3994,7580.382,7987.2456,8605.617023843894,7703.8335
87014,7691.86,7885.042,7563.765,7778.8022,8643.98221790478,7701.634
87015,7913.18,7880.411,7571.572,8106.0664,8665.6425249672,7732.34
87016,7913.93,7881.0864,7605.149,8093.953,8657.982796378186,7698.0815
87017,7830.92,7813.318,7594.2944,7992.3916,8657.982796378186,7633.273
87018,7818.18,7741.611,7537.4507,7622.78,8640.041982894034,7562.0435
87019,7704.04,7676.7534,7493.3286,7812.5615,8599.23019787057,7573.142
87020,7600.41,7511.2207,7413.8447,7592.264,8441.562629737053,7501.822
87021,7330.45,7242.409,7336.1577,7320.03,8247.562129693239,7496.2563
87022,7084.12,7085.2925,7187.5103,7190.298,8038.272239706458,7354.119
87023,6889.6,6945.145,6996.501,6954.2817,7987.37827008158,7176.1064
87024,6738.689999999999,6602.157,6857.32,6757.735,7910.189242348396,6830.1294
87025,6527.42,6556.484,6644.306,6357.5044,7877.350156139103,6704.161
87026,6273.82,6395.0767,6385.9155,6081.4033,7866.768509322175,6085.579
87027,6089.680000000001,6051.3574,6111.9697,5960.1885,7862.997574812291,5585.967
87028,5960.58,5796.325,5853.324,5942.1157,7862.280903288404,5723.7173
87029,5856.78,6004.7617,5646.0024,5913.7417,7862.280903288404,5474.024
87030,5835.59,5771.811,5495.3853,5871.549,7862.280903288404,5451.223
87031,5840.12,5733.8584,5440.683,5937.227,7862.280903288404,5634.484
87032,5880.34,5852.649,5476.7666,5946.357,7862.763137813386,6154.853
87033,5887.42,6022.4463,5663.3584,5902.789,7871.499390672571,5829.5728
87034,5914.26,6023.1655,5658.4023,5892.9116,7871.499390672571,5931.03
87035,6009.45,6106.533,5797.082,6091.501,7871.499390672571,6016.8594
87036,6283.77,6307.3735,6017.912,6236.808,7871.499390672571,6101.8335
87037,6521.74,6598.156,6289.7773,6340.642,7871.499390672571,6272.0396
87038,6802.18,6885.084,6610.0986,6712.871,7871.499390672571,6604.883
87039,7082.23,7190.3833,6937.477,6814.224,7959.117464537052,6981.1675
87040,7389.64,7384.0957,7235.863,7655.134,8038.565273244278,7393.7954
87041,7530.16,7559.719,7511.2866,7696.535,8154.121547093113,7735.3633
87042,7657.37,7762.894,7709.7124,7468.496,8226.817088111005,7841.1543
87043,7683.65,7979.281,7864.808,7807.4766,8387.156965423603,7902.93
87044,7672.93,8056.6323,7952.163,7802.5303,8514.222398472697,7889.456
87045,7608.41,8096.0757,7984.0083,7803.795,8576.417634402524,7824.341
87046,7638.66,8067.281,7981.3193,7782.2017,8584.225559456316,7763.545
87047,7649.64,8005.764,7940.1255,7589.593,8585.004602980309,7718.332
87048,7578.5,7963.7036,7872.63,7454.362,8585.229619397163,7697.654
87049,7546.46,7917.402,7790.287,7517.7324,8582.340701177543,7655.228
87050,7561.52,7866.608,7702.365,7747.758,8582.340701177543,7563.107
87051,7648.72,7815.1235,7604.4863,7575.7593,8582.340701177543,7493.4067
87052,7789.5,7759.9834,7520.5576,7510.591,8457.40001848432,7420.0205
87053,7900.1,7743.3447,7483.386,7510.591,8354.533902925306,7394.0083
87054,7949.53,7769.0273,7481.601,7789.2812,8306.663548724326,7411.462
87055,8028.38,7879.9585,7532.273,7848.144,8323.4096746781,7450.489
87056,8018.38,7908.795,7597.1523,7891.0786,8436.375349747444,7552.981
87057,8090.36,7923.956,7659.0215,7941.75,8561.623238180193,7632.0303
87058,8042.96,7953.7676,7739.368,8045.7427,8618.761862903973,7776.006
87059,8075.99,7927.7524,7749.0757,8028.4775,8618.86757062532,7964.408
87060,7997.56,7936.96,7704.419,8028.4775,8623.318000112768,8151.496
87061,7960.86,7803.7944,7703.313,7950.934,8623.841845478037,8269.941
87062,7920.99,7670.3564,7695.0547,7901.6055,8642.962413413641,8262.568
87063,7809.85,7639.9478,7736.146,8164.218,8676.63073666089,8167.6816
87064,7669.21,7654.2544,7802.511,7962.1465,8664.594628476201,8078.453
87065,7457.21,7630.815,7761.309,7562.7046,8658.355209125399,8003.3657
87066,7371.42,7575.964,7645.3374,7681.4497,8675.31560603059,7803.9893
87067,7301.89,7489.4575,7497.674,7531.3027,8680.67541901504,7576.398
87068,7288.960000000001,7351.7104,7330.955,7560.1416,8511.395620859586,7540.7373
87069,7122.84,7253.5044,7165.723,7459.7715,8269.704671280639,7491.522
87070,6899.06,7075.1235,6889.469,7153.371,8038.272239706458,7133.1743
87071,6749.25,6892.9463,6611.9873,6972.4897,7987.37827008158,6837.207
87072,6603.01,6955.967,6436.8296,6662.658,7910.189242348396,6245.906
87073,6480.459999999999,6678.085,6288.383,6686.677,7877.350156139103,6063.4507
87074,6248.12,6483.576,6157.865,6194.6,7866.768509322175,6021.3496
87075,6069.5,6029.8105,5972.3306,5893.612,7862.997574812291,6228.4365
87076,5934.84,5678.676,5780.2573,5845.732,7862.280903288404,5732.7075
87077,5882.1,5625.533,5624.2114,5828.222,7862.280903288404,5722.1206
87078,5866.820000000001,5803.768,5531.541,5874.839,7862.280903288404,5669.7476
87079,5855.07,5894.382,5515.4604,5892.9116,7862.280903288404,6086.7144
87080,5927.77,5807.439,5549.8945,5936.4795,7862.763137813386,5571.4844
87081,5962.73,6098.7983,5722.426,5926.0483,7871.499390672571,6111.6396
87082,6096.7,6211.506,5753.4165,5982.1724,7871.499390672571,6222.007
87083,6253.63,6496.4497,5915.7754,6386.3086,7871.499390672571,6388.4854
87084,6417.44,6674.593,6134.645,6298.8677,7871.499390672571,6616.6313
87085,6701.19,6794.6245,6372.8335,6185.5103,7871.499390672571,6849.4697
87086,7017.259999999999,6871.2646,6614.1675,6335.6123,8003.058974728892,7140.494
87087,7311.35,7038.9985,6827.4243,7133.212,8213.65012168503,7327.902
87088,7569.39,7214.54,7013.8623,6671.7046,8447.638266439684,7391.005
87089,7754.21,7401.55,7195.5366,6762.8115,8656.39450025751,7442.358
87090,7900.33,7585.2646,7341.935,7251.4224,8898.580925391212,7460.732
87091,7907.87,7760.1997,7478.6157,7725.493,8979.45991334523,7508.308
87092,7846.0,7908.6753,7571.06,7563.1016,9019.32307516101,7546.213
87093,7829.56,7856.9424,7638.5786,7519.796,9121.823494911056,7566.369
87094,7804.67,7787.3506,7697.6665,7468.0356,9113.33424875391,7599.5605
87095,7741.29,7748.884,7728.5776,7603.09,9055.033524122397,7614.4194
87096,7668.17,7728.001,7728.2183,7532.1597,9061.38873360076,7588.1587
87097,7590.26,7716.57,7696.2124,7494.6665,8982.06598458944,7590.9375
87098,7534.48,7692.361,7633.564,7499.348,9005.208538647774,7607.6406
87099,7509.82,7700.8926,7609.803,7481.1943,8965.329406248718,7637.3276
87100,7436.34,7717.0337,7606.6924,7463.9697,9033.945165620918,7686.5347
87101,7416.59,7716.129,7616.834,7461.2207,9013.291153600245,7735.384
87102,7392.23,7797.8003,7624.604,7377.9053,8952.550408871904,7803.036
87103,7449.389999999999,7881.9395,7608.234,7335.253,8861.83361326237,7811.0176
87104,7494.35,7983.434,7599.5674,7405.125,8892.38331653316,7841.2256
87105,7652.02,8045.7354,7565.158,7383.954,8893.611935957882,7905.518
87106,7580.76,8063.3447,7537.4326,7984.5366,8806.585886146444,8027.819
87107,7564.26,8043.9707,7486.687,7978.8906,8718.937117408774,8059.451
87108,7527.94,8064.0796,7424.586,7941.0586,8703.182925885507,7985.7656
87109,7448.47,7974.9375,7356.417,7807.749,8703.182925885507,7879.2676
87110,7465.46,7907.262,7306.278,8009.674,8703.182925885507,7761.868
87111,7488.76,7789.9844,7298.8945,8093.7383,8702.700691360524,7656.205
87112,7396.71,7739.3237,7315.4897,8222.365,8693.96443850134,7534.8853
87113,7278.71,7656.6514,7273.1113,7837.347,8693.96443850134,7357.0015
87114,7350.37,7537.0947,7190.858,7960.6987,8693.96443850134,7202.567
87115,7314.45,7492.944,7111.232,8136.8994,8693.96443850134,7083.5083
87116,7349.17,7435.615,7006.001,8093.328,8693.96443850134,6927.878
87117,7238.12,7399.34,6927.459,7797.774,8622.93701154918,6897.9194
87118,7098.43,7352.216,6792.509,7593.345,8445.61073313858,6805.662
87119,7011.0,7287.8823,6611.448,7272.75,8220.341909291505,6750.4307
87120,6872.28,7024.344,6673.815,7230.5938,7963.975001825733,6739.447
87121,6677.98,6794.5454,6614.324,7344.0327,7878.263169320402,6589.9473
87122,6424.16,6677.479,6449.021,6388.294,7866.768509322175,6009.835
87123,6154.94,6418.0596,6174.833,6206.565,7862.997574812291,5274.935
87124,5916.06,6074.5776,5898.9473,5883.0566,7862.280903288404,5848.648
87125,5807.98,6112.7607,5702.8345,5919.9683,7862.280903288404,5155.124
87126,5752.8,6007.5703,5666.411,5628.2964,7862.280903288404,5360.9976
87127,5739.23,5873.1997,5772.9224,5669.7236,7862.280903288404,5505.7495
87128,5791.86,6118.806,6006.012,5746.798,7862.763137813386,5700.618
87129,5824.880000000001,6143.0225,6491.4746,5796.6816,7871.499390672571,5932.951
87130,5954.07,6311.45,6683.062,6059.8047,7871.499390672571,6151.374
87131,6095.31,6669.6587,6998.5,6416.6323,7871.499390672571,6498.038
87132,6233.37,7165.4526,7295.277,6721.4917,7871.499390672571,6901.997
87133,6496.88,7522.705,7504.631,6632.906,8003.058974728892,7456.0103
87134,6817.71,7715.4736,7660.292,6721.161,8126.032047820548,8014.1743
87135,7075.38,7847.594,7721.776,7609.9214,8265.592741930248,8055.7764
87136,7336.18,8012.053,7727.9155,7187.267,8462.785711194361,8090.121
87137,7497.28,8197.392,7762.886,7204.3213,8693.826126759435,8084.391
87138,7660.14,8239.471,7803.5854,7376.02,8921.799991248785,7990.243
87139,7671.25,8160.2324,7850.784,7724.0166,8994.639296879564,7985.834
87140,7654.08,8113.7983,7891.323,7626.357,9076.90810476499,7987.8076
87141,7637.34,8076.062,7922.538,7624.0513,9102.053322175629,7953.1074
87142,7642.43,8022.4043,7961.7725,7581.3306,9127.328231817057,7915.889
87143,7609.5,7978.419,7981.6743,7617.178,9167.692422866829,7835.7134
