Date,Actual,Basic_nn
2010-03-08,10111.66,9752.891
2010-03-08,10315.08,10139.385
2010-03-08,10565.27,10475.59
2010-03-08,10754.89,10762.691
2010-03-08,10746.5,10945.428
2010-03-08,10834.81,11058.019
2010-03-08,10902.97,11098.532
2010-03-08,10942.13,11103.025
2010-03-08,11031.96,11189.764
2010-03-08,11016.29,11325.427
2010-03-08,10971.04,11391.479
2010-03-08,10889.08,11381.562
2010-03-08,10837.99,11378.204
2010-03-08,10863.19,11384.83
2010-03-08,10980.9,11389.167
2010-03-08,11054.9,11417.433
2010-03-08,11003.97,11476.268
2010-03-08,10899.35,11555.101
2010-03-08,10552.76,11569.406
2010-03-08,10355.53,11484.613
2010-03-08,10093.29,11382.659
2010-03-08,10084.43,11251.992
2010-03-08,10081.49,11150.12
2010-03-08,9890.01,11076.318
2010-03-08,9468.58,11018.481
2010-03-08,9057.71,10888.293
2010-03-08,8915.57,10676.061
2010-03-08,8626.81,10387.79
2010-03-08,8398.74,10056.803
2010-03-08,8175.41,9710.493
2010-03-08,7924.58,9319.874
2010-03-09,7712.94,8980.937
2010-03-09,7445.92,8684.137
2010-03-09,7249.85,8306.152
2010-03-09,6945.44,7714.5684
2010-03-09,6661.36,7569.0767
2010-03-09,6529.74,7360.5225
2010-03-09,6424.26,7078.9507
2010-03-09,6441.16,6889.1455
2010-03-09,6501.58,6759.4272
2010-03-09,6678.72,6700.8896
2010-03-09,6955.66,6751.471
2010-03-09,7587.98,6840.264
2010-03-09,8166.55,7048.107
2010-03-09,8550.27,7353.2197
2010-03-09,8972.79,7944.923
2010-03-09,9237.99,8484.923
2010-03-09,9392.06,8891.684
2010-03-09,9690.51,9230.992
2010-03-09,9848.52,9406.347
2010-03-09,9955.11,9593.861
2010-03-09,10079.58,9813.001
2010-03-09,10098.84,9982.723
2010-03-09,10163.99,10112.198
2010-03-09,10229.0,10253.66
2010-03-09,10289.11,10436.786
2010-03-09,10359.88,10604.747
2010-03-09,10423.24,10714.677
2010-03-09,10442.47,10835.323
2010-03-09,10472.59,10974.455
2010-03-09,10512.8,11100.051
2010-03-09,10632.4,11201.091
2010-03-09,10705.17,11240.563
2010-03-09,10747.42,11220.779
2010-03-09,10344.55,11227.996
2010-03-09,10317.63,11252.656
2010-03-09,10160.98,11247.812
2010-03-09,9961.3,11186.899
2010-03-09,9772.13,11029.136
2010-03-09,9799.26,10729.658
2010-03-09,9811.45,10466.283
2010-03-09,9532.26,10264.2295
2010-03-09,9143.7,10112.042
2010-03-09,8802.51,9934.517
2010-03-09,8648.38,9668.958
2010-03-09,8495.33,9343.705
2010-03-09,8340.57,9037.638
2010-03-09,8176.38,8816.471
2010-03-09,7994.76,8560.208
2010-03-10,7799.57,8372.947
2010-03-10,7561.11,8262.049
2010-03-10,7333.97,8155.871
2010-03-10,7039.31,7710.864
2010-03-10,6780.45,7499.5854
2010-03-10,6624.24,7299.796
2010-03-10,6547.42,6985.524
2010-03-10,6553.7,6730.3594
2010-03-10,6616.21,6603.096
2010-03-10,6846.07,6536.8247
2010-03-10,7137.94,6549.697
2010-03-10,7799.28,6624.494
2010-03-10,8426.93,6780.21
2010-03-10,8886.33,7067.001
2010-03-10,9286.34,7689.23
2010-03-10,9417.65,8262.406
2010-03-10,9542.86,8700.749
2010-03-10,9692.23,9089.33
2010-03-10,9806.02,9220.049
2010-03-10,9913.53,9338.644
2010-03-10,9907.4,9560.361
2010-03-10,9863.72,9672.184
2010-03-10,9868.66,9766.901
2010-03-10,9805.95,9833.525
2010-03-10,9787.24,9872.588
2010-03-10,9751.84,9931.371
2010-03-10,9737.86,9944.873
2010-03-10,9705.77,9984.128
2010-03-10,9649.2,10033.721
2010-03-10,9614.62,10070.504
2010-03-10,9576.57,10070.621
2010-03-10,9570.14,10057.566
2010-03-10,9559.75,10089.44
2010-03-10,9537.36,10142.421
2010-03-10,9456.97,10163.892
2010-03-10,9143.4,10129.132
2010-03-10,8902.41,10007.514
2010-03-10,8674.77,9940.401
2010-03-10,9021.83,9801.256
2010-03-10,8995.54,9665.51
2010-03-10,8803.11,9565.738
2010-03-10,8484.14,9583.237
2010-03-10,8180.93,9532.385
2010-03-10,8194.08,9289.832
2010-03-10,8087.54,8981.051
2010-03-10,8044.82,8729.175
2010-03-10,7872.99,8588.167
2010-03-10,7734.11,8418.463
2010-03-11,7563.84,8297.292
2010-03-11,7377.17,8228.025
2010-03-11,7194.69,8170.681
2010-03-11,6952.29,7757.833
2010-03-11,6698.89,7565.5913
2010-03-11,6513.67,7289.198
2010-03-11,6404.02,6985.7754
2010-03-11,6349.59,6759.3853
2010-03-11,6396.36,6611.1216
2010-03-11,6624.49,6548.315
2010-03-11,6925.16,6559.0527
2010-03-11,7573.32,6663.4844
2010-03-11,8188.97,6840.794
2010-03-11,8645.44,7126.024
2010-03-11,9041.75,7777.4634
2010-03-11,9147.28,8363.879
2010-03-11,9228.91,8847.855
2010-03-11,9385.0,9205.543
2010-03-11,9476.2,9281.508
2010-03-11,9538.51,9381.802
2010-03-11,9595.94,9560.303
2010-03-11,9573.11,9682.124
2010-03-11,9612.66,9743.309
2010-03-11,9576.01,9762.669
2010-03-11,9559.59,9793.296
2010-03-11,9576.09,9796.676
2010-03-11,9528.32,9729.73
2010-03-11,9531.66,9721.37
2010-03-11,9438.93,9739.095
2010-03-11,9408.72,9772.453
2010-03-11,9335.55,9810.459
2010-03-11,9320.75,9785.521
2010-03-11,9378.33,9719.246
2010-03-11,9314.13,9688.868
2010-03-11,9292.68,9696.495
2010-03-11,9077.48,9695.501
2010-03-11,8978.52,9665.8
2010-03-11,8990.36,9560.156
2010-03-11,9109.34,9331.584
2010-03-11,9106.72,9181.614
2010-03-11,8942.46,9128.653
2010-03-11,8596.51,9247.497
2010-03-11,8231.79,9185.615
2010-03-11,8260.03,8986.194
2010-03-11,8121.52,8700.997
2010-03-11,8011.98,8506.065
2010-03-11,7894.79,8483.411
2010-03-11,7755.88,8367.264
2010-03-12,7624.83,8280.673
2010-03-12,7367.64,8164.029
2010-03-12,7121.41,8128.798
2010-03-12,6888.3,7714.383
2010-03-12,6631.08,7511.5327
2010-03-12,6457.0,7283.7363
2010-03-12,6359.33,7014.4033
2010-03-12,6171.75,6804.674
2010-03-12,6225.13,6653.2686
2010-03-12,6675.86,6570.742
2010-03-12,6946.98,6549.302
2010-03-12,7557.23,6602.1465
2010-03-12,8186.67,6782.145
2010-03-12,8633.32,7086.2305
2010-03-12,9053.85,7715.8633
2010-03-12,9230.26,8341.092
2010-03-12,9277.14,8839.199
2010-03-12,9533.31,9202.464
2010-03-12,9624.06,9331.299
2010-03-12,9688.29,9442.798
2010-03-12,9735.27,9552.3545
2010-03-12,9717.85,9658.67
2010-03-12,9664.93,9752.251
2010-03-12,9557.17,9776.268
2010-03-12,9626.52,9768.925
2010-03-12,9636.47,9757.689
2010-03-12,9605.66,9694.445
2010-03-12,9514.03,9680.855
2010-03-12,9473.3,9732.53
2010-03-12,9388.04,9731.947
2010-03-12,9378.82,9724.818
2010-03-12,9345.99,9664.052
2010-03-12,9340.53,9626.907
2010-03-12,9268.5,9617.486
2010-03-12,9095.72,9611.075
2010-03-12,8791.97,9630.916
2010-03-12,8710.52,9591.545
2010-03-12,8604.46,9487.086
2010-03-12,8658.58,9335.797
2010-03-12,8662.93,9279.615
2010-03-12,8556.65,9272.547
2010-03-12,8299.58,9326.002
2010-03-12,8073.44,9284.894
2010-03-12,8141.65,9099.059
2010-03-12,8106.72,8850.037
2010-03-12,8120.53,8646.788
2010-03-12,7968.0,8658.079
2010-03-12,7835.94,8555.752
2010-03-13,7618.05,8472.31
2010-03-13,7445.35,8293.104
2010-03-13,7221.87,8062.3667
2010-03-13,6937.16,7420.677
2010-03-13,6647.63,7193.4116
2010-03-13,6463.25,6928.6216
2010-03-13,6320.42,6661.0566
2010-03-13,6270.85,6388.6904
2010-03-13,6285.37,6260.929
2010-03-13,6357.96,6171.68
2010-03-13,6426.59,6090.2095
2010-03-13,6678.03,6154.6772
2010-03-13,6872.86,6337.269
2010-03-13,7147.07,6522.486
2010-03-13,7544.3,6912.1997
2010-03-13,7923.82,7265.631
2010-03-13,8294.62,7520.108
2010-03-13,8623.77,7868.2017
2010-03-13,8723.14,8069.7803
2010-03-13,8809.69,8241.945
2010-03-13,8823.41,8463.471
2010-03-13,8795.58,8529.573
2010-03-13,8754.21,8632.091
2010-03-13,8682.2,8665.173
2010-03-13,8593.52,8666.88
2010-03-13,8598.34,8653.975
2010-03-13,8450.37,8647.931
2010-03-13,8411.01,8720.573
2010-03-13,8381.28,8790.453
2010-03-13,8271.08,8790.403
2010-03-13,8268.19,8762.402
2010-03-13,8242.59,8737.779
2010-03-13,8303.94,8771.512
2010-03-13,8229.23,8858.301
2010-03-13,8227.06,8945.09
2010-03-13,8231.76,9033.376
2010-03-13,8198.93,8993.398
2010-03-13,8177.06,8912.732
2010-03-13,8282.87,8768.774
2010-03-13,8192.72,8676.023
2010-03-13,8048.96,8588.817
2010-03-13,7839.58,8662.741
2010-03-13,7749.82,8677.494
2010-03-13,7741.16,8579.079
2010-03-13,7713.69,8397.283
2010-03-13,7634.44,8207.174
2010-03-13,7411.29,8211.587
2010-03-13,7256.06,8200.636
2010-03-14,7106.31,8153.93
2010-03-14,6944.91,7934.9326
2010-03-14,6750.71,7809.272
2010-03-14,6549.48,7336.8706
2010-03-14,6319.44,7136.232
2010-03-14,6171.64,6896.871
2010-03-14,6081.7,6609.4067
2010-03-14,6085.32,6376.988
2010-03-14,6071.81,6246.876
2010-03-14,6148.14,6147.004
2010-03-14,6175.47,6094.6426
2010-03-14,6326.35,6125.168
2010-03-14,6424.0,6178.643
2010-03-14,6581.98,6255.3906
2010-03-14,6890.45,6394.268
2010-03-14,7281.22,6507.4585
2010-03-14,7646.79,6720.531
2010-03-14,7924.91,7031.8286
2010-03-14,8160.58,7446.4673
2010-03-14,8290.0,7873.462
2010-03-14,8366.71,8189.4487
2010-03-14,8361.71,8354.353
2010-03-14,8344.76,8486.716
2010-03-14,8380.77,8503.293
2010-03-14,8319.59,8528.125
2010-03-14,8264.71,8539.603
2010-03-14,8163.75,8520.838
2010-03-14,8202.54,8528.121
2010-03-14,8138.17,8518.151
2010-03-14,8170.99,8476.212
2010-03-14,8255.24,8446.58
2010-03-14,8305.08,8375.317
2010-03-14,8288.89,8357.998
2010-03-14,8241.25,8396.067
2010-03-14,8360.46,8420.653
2010-03-14,8303.05,8432.749
2010-03-14,8306.31,8385.748
2010-03-14,8361.61,8420.362
2010-03-14,8559.36,8443.889
2010-03-14,8469.38,8383.495
2010-03-14,8375.59,8359.13
2010-03-14,8161.48,8486.467
2010-03-14,7927.11,8447.426
2010-03-14,7807.45,8377.147
2010-03-14,7692.81,8223.327
2010-03-14,7564.39,8107.95
2010-03-14,7434.29,8084.305
2010-03-14,7275.71,8012.6777
2010-03-15,7158.16,7926.613
2010-03-15,7021.07,7593.136
2010-03-15,6870.34,7326.8867
2010-03-15,6668.09,7412.5234
2010-03-15,6450.27,7244.0776
2010-03-15,6350.54,7076.744
2010-03-15,6254.17,6837.348
2010-03-15,6321.96,6676.6504
2010-03-15,6412.43,6588.4585
2010-03-15,6638.67,6543.434
2010-03-15,6878.15,6568.6978
2010-03-15,7595.65,6624.2305
2010-03-15,8164.0,6795.876
2010-03-15,8587.45,7049.301
2010-03-15,8983.62,7546.7026
2010-03-15,9176.02,8020.273
2010-03-15,9278.96,8463.155
2010-03-15,9487.83,8906.998
2010-03-15,9645.35,9232.627
2010-03-15,9761.06,9495.887
2010-03-15,9831.95,9685.837
2010-03-15,9877.72,9825.977
2010-03-15,10004.11,9976.855
2010-03-15,9979.44,10053.075
2010-03-15,9937.75,10065.27
2010-03-15,9972.22,10124.822
2010-03-15,10048.06,10191.513
2010-03-15,10098.36,10244.92
2010-03-15,10040.52,10291.319
2010-03-15,9965.57,10299.854
2010-03-15,10001.55,10272.188
2010-03-15,10042.85,10209.516
2010-03-15,10034.15,10144.51
2010-03-15,9983.76,10111.734
2010-03-15,9835.25,10121.697
2010-03-15,9550.36,10137.775
2010-03-15,9429.92,10167.29
2010-03-15,9251.35,10149.0205
2010-03-15,9359.37,10054.588
2010-03-15,9238.45,9996.29
2010-03-15,9044.0,9947.634
2010-03-15,8816.77,9936.61
2010-03-15,8473.5,9864.463
2010-03-15,8472.69,9713.07
2010-03-15,8263.16,9459.442
2010-03-15,8218.78,9217.524
2010-03-15,8049.45,9033.439
2010-03-15,7875.08,8804.915
2010-03-16,7735.91,8562.432
2010-03-16,7506.7,8297.372
2010-03-16,7282.94,8060.1626
2010-03-16,6997.84,7569.864
2010-03-16,6720.32,7354.903
2010-03-16,6536.71,7152.2725
2010-03-16,6434.78,6855.603
2010-03-16,6440.32,6622.4033
2010-03-16,6486.57,6509.9927
2010-03-16,6701.45,6444.9546
2010-03-16,7031.83,6489.9395
2010-03-16,7716.5,6582.2075
2010-03-16,8323.45,6756.144
2010-03-16,8707.32,7066.4863
2010-03-16,9038.52,7758.498
2010-03-16,9163.92,8306.299
2010-03-16,9304.0,8677.904
2010-03-16,9553.7,9040.957
2010-03-16,9733.14,9190.408
2010-03-16,9860.97,9313.385
2010-03-16,9958.23,9548.797
2010-03-16,9960.12,9721.331
2010-03-16,10055.59,9862.854
2010-03-16,10054.77,9916.551
2010-03-16,10098.75,9866.755
2010-03-16,10130.87,9867.108
2010-03-16,10180.94,9905.356
2010-03-16,10204.25,9934.406
2010-03-16,10185.65,9994.324
2010-03-16,10178.28,10104.123
2010-03-16,10213.42,10235.077
2010-03-16,10262.78,10284.578
2010-03-16,10255.65,10278.818
2010-03-16,10124.37,10299.502
2010-03-16,10008.53,10346.731
2010-03-16,9653.65,10310.318
2010-03-16,9477.97,10173.173
2010-03-16,9400.32,10047.451
2010-03-16,9479.81,9898.828
2010-03-16,9384.35,9771.263
2010-03-16,9140.51,9679.393
2010-03-16,8848.54,9666.591
2010-03-16,8596.94,9574.485
2010-03-16,8493.57,9376.278
2010-03-16,8371.08,9122.746
2010-03-16,8287.02,8885.287
2010-03-16,8091.15,8744.192
2010-03-16,7936.65,8556.974
2010-03-17,7743.88,8411.293
2010-03-17,7509.5,8231.347
2010-03-17,7316.57,8147.2065
2010-03-17,6992.66,7849.147
2010-03-17,6748.52,7598.7964
2010-03-17,6565.18,7329.404
2010-03-17,6497.79,6994.2266
2010-03-17,6458.67,6721.636
2010-03-17,6520.48,6565.6074
2010-03-17,6763.97,6499.3955
2010-03-17,7065.54,6502.6836
2010-03-17,7717.07,6574.273
2010-03-17,8340.72,6768.6646
2010-03-17,8746.54,7108.752
2010-03-17,9083.98,7803.3164
2010-03-17,9224.06,8406.012
2010-03-17,9261.38,8819.146
2010-03-17,9510.17,9110.496
2010-03-17,9681.78,9154.131
2010-03-17,9817.01,9230.877
2010-03-17,9914.25,9368.98
2010-03-17,10034.44,9521.27
2010-03-17,10080.03,9699.638
2010-03-17,10123.54,9838.88
2010-03-17,10113.28,9981.253
2010-03-17,10108.52,10097.821
2010-03-17,10163.93,10102.043
2010-03-17,10259.74,10109.724
2010-03-17,10262.45,10112.159
2010-03-17,10251.36,10134.714
2010-03-17,10260.93,10156.928
2010-03-17,10325.68,10169.895
2010-03-17,10318.19,10196.217
2010-03-17,10224.37,10226.84
2010-03-17,10076.37,10236.13
2010-03-17,9702.43,10184.782
2010-03-17,9521.42,10076.514
2010-03-17,9474.07,9953.329
2010-03-17,9595.81,9798.8
2010-03-17,9468.81,9651.448
2010-03-17,9257.56,9574.124
2010-03-17,8954.08,9612.02
2010-03-17,8675.1,9482.681
2010-03-17,8649.35,9273.368
2010-03-17,8391.71,9018.641
2010-03-17,8279.0,8809.787
2010-03-17,8121.37,8695.316
2010-03-17,7929.07,8536.595
2010-03-18,7729.17,8379.726
2010-03-18,7532.82,8186.703
2010-03-18,7313.82,8091.195
2010-03-18,7040.17,7696.2314
2010-03-18,6779.57,7471.2114
2010-03-18,6609.42,7241.6963
2010-03-18,6513.38,6935.8
2010-03-18,6519.54,6687.919
2010-03-18,6582.54,6526.2783
2010-03-18,6798.33,6444.198
2010-03-18,7116.84,6408.036
2010-03-18,7738.09,6479.594
2010-03-18,8387.91,6672.0977
2010-03-18,8749.62,6998.273
2010-03-18,9152.7,7669.8467
2010-03-18,9207.99,8290.824
2010-03-18,9257.56,8754.402
2010-03-18,9495.96,9102.416
2010-03-18,9673.97,9185.664
2010-03-18,9810.96,9273.605
2010-03-18,9931.1,9480.299
2010-03-18,9952.79,9673.275
2010-03-18,10061.09,9904.349
2010-03-18,10086.92,10109.851
2010-03-18,10109.07,10247.743
2010-03-18,10204.28,10310.274
2010-03-18,10237.64,10249.313
2010-03-18,10181.64,10222.509
2010-03-18,10228.36,10253.476
2010-03-18,10291.7,10288.452
2010-03-18,10378.55,10299.054
2010-03-18,10430.41,10289.199
2010-03-18,10438.12,10307.126
2010-03-18,10345.06,10330.789
2010-03-18,10242.93,10381.366
2010-03-18,10004.4,10374.052
2010-03-18,9810.62,10282.304
2010-03-18,9707.45,10139.715
2010-03-18,9783.72,9929.251
2010-03-18,9692.18,9820.282
2010-03-18,9432.67,9808.569
2010-03-18,9062.94,9823.775
2010-03-18,8719.67,9729.207
2010-03-18,8637.92,9551.994
2010-03-18,8431.4,9272.242
2010-03-18,8397.33,9032.343
2010-03-18,8191.31,8936.164
2010-03-18,8002.75,8737.175
2010-03-19,7806.73,8591.26
2010-03-19,7611.61,8381.158
2010-03-19,7389.39,8224.281
2010-03-19,7099.61,7809.3145
2010-03-19,6834.78,7535.243
2010-03-19,6687.54,7258.6577
2010-03-19,6601.7,6962.377
2010-03-19,6529.37,6693.918
2010-03-19,6619.28,6545.3467
2010-03-19,6856.26,6449.536
2010-03-19,7116.2,6365.086
2010-03-19,7780.94,6465.8535
2010-03-19,8375.21,6747.3237
2010-03-19,8725.84,7060.154
2010-03-19,9089.86,7699.5303
2010-03-19,9273.27,8336.911
2010-03-19,9457.53,8792.271
2010-03-19,9694.26,9185.206
2010-03-19,9804.76,9259.256
2010-03-19,9999.26,9354.71
2010-03-19,10054.63,9613.169
2010-03-19,10093.46,9813.66
2010-03-19,10157.47,10031.496
2010-03-19,10268.6,10194.879
2010-03-19,10326.53,10256.503
2010-03-19,10437.0,10310.514
2010-03-19,10517.72,10366.341
2010-03-19,10556.68,10462.049
2010-03-19,10599.17,10552.967
2010-03-19,10590.13,10632.362
2010-03-19,10683.42,10738.399
2010-03-19,10795.67,10833.953
2010-03-19,10831.75,10870.285
2010-03-19,10701.46,10890.861
2010-03-19,10527.09,10859.24
2010-03-19,10119.06,10797.973
2010-03-19,9879.11,10683.858
2010-03-19,9740.17,10504.739
2010-03-19,9818.83,10282.779
2010-03-19,9639.86,10141.166
2010-03-19,9447.56,10085.04
2010-03-19,9137.44,10074.724
2010-03-19,8843.9,9970.617
2010-03-19,8816.58,9767.164
2010-03-19,8682.64,9471.3545
2010-03-19,8636.19,9228.237
2010-03-19,8448.66,9121.099
2010-03-19,8187.42,8966.818
2010-03-20,7974.14,8850.521
2010-03-20,7722.52,8507.977
2010-03-20,7432.15,8150.505
2010-03-20,7130.85,7486.669
2010-03-20,6839.58,7335.5527
2010-03-20,6662.06,7108.205
2010-03-20,6553.22,6789.1206
2010-03-20,6527.28,6524.669
2010-03-20,6512.72,6374.4805
2010-03-20,6570.39,6268.1626
2010-03-20,6646.26,6215.1606
2010-03-20,6918.01,6267.8066
2010-03-20,7091.5,6376.71
2010-03-20,7275.79,6554.987
2010-03-20,7700.05,6957.0996
2010-03-20,8086.28,7273.4707
2010-03-20,8471.95,7555.172
2010-03-20,8862.79,7873.376
2010-03-20,8940.37,8075.7134
2010-03-20,9135.69,8328.849
2010-03-20,9131.93,8560.079
2010-03-20,9259.86,8738.774
2010-03-20,9375.11,9049.328
2010-03-20,9333.78,9283.171
2010-03-20,9446.39,9457.175
2010-03-20,9462.96,9655.872
2010-03-20,9585.6,9800.326
2010-03-20,9629.84,9949.151
2010-03-20,9746.8,10103.9795
2010-03-20,9813.44,10171.058
2010-03-20,9946.28,10197.192
2010-03-20,9964.83,10184.023
2010-03-20,10045.89,10146.827
2010-03-20,9928.58,10143.442
2010-03-20,9872.28,10147.801
2010-03-20,9709.46,10089.19
2010-03-20,9600.09,9902.507
2010-03-20,9465.66,9714.34
2010-03-20,9493.36,9538.398
2010-03-20,9332.94,9390.359
2010-03-20,9052.21,9346.767
2010-03-20,8772.92,9371.298
2010-03-20,8555.17,9215.449
2010-03-20,8452.45,9002.602
2010-03-20,8297.46,8741.262
2010-03-20,8221.7,8579.609
2010-03-20,7940.47,8562.01
2010-03-20,7742.13,8519.049
2010-03-21,7466.97,8446.104
2010-03-21,7227.38,8145.665
2010-03-21,7111.75,7847.605
2010-03-21,6822.22,7302.9307
2010-03-21,6606.68,7104.7007
2010-03-21,6468.81,6872.4585
2010-03-21,6437.43,6643.645
2010-03-21,6387.74,6428.6685
2010-03-21,6392.7,6280.8335
2010-03-21,6423.92,6212.2754
2010-03-21,6466.26,6199.109
2010-03-21,6569.37,6203.8306
2010-03-21,6670.93,6246.747
2010-03-21,6844.63,6319.03
2010-03-21,7089.13,6488.657
2010-03-21,7490.94,6594.8594
2010-03-21,7796.6,6782.415
2010-03-21,8118.23,7142.9785
2010-03-21,8386.82,7539.912
2010-03-21,8617.69,7957.1353
2010-03-21,8701.98,8303.552
2010-03-21,8795.16,8551.418
2010-03-21,8856.99,8861.103
2010-03-21,8943.89,9103.799
2010-03-21,9066.88,9382.902
2010-03-21,9167.63,9611.131
2010-03-21,9343.97,9749.597
2010-03-21,9508.07,9893.638
2010-03-21,9603.94,9971.219
2010-03-21,9648.75,10003.954
2010-03-21,9785.16,9919.751
2010-03-21,9869.67,9913.992
2010-03-21,9943.39,10098.613
2010-03-21,9903.45,10312.885
2010-03-21,9988.28,10483.862
2010-03-21,10019.53,10507.823
2010-03-21,9926.09,10363.888
2010-03-21,9954.23,10255.401
2010-03-21,10102.26,10095.697
2010-03-21,9937.44,9928.185
2010-03-21,9746.37,9818.948
2010-03-21,9342.61,9795.547
2010-03-21,8866.95,9647.512
2010-03-21,8561.45,9359.376
2010-03-21,8280.43,8915.399
2010-03-21,8085.59,8591.748
2010-03-21,7799.08,8451.877
2010-03-21,7537.04,8315.522
2010-03-22,7358.23,8194.641
2010-03-22,7232.38,7874.938
2010-03-22,7076.93,7519.4683
2010-03-22,6859.06,7462.787
2010-03-22,6662.83,7314.734
2010-03-22,6604.79,7167.9077
2010-03-22,6509.87,6927.734
2010-03-22,6459.74,6745.805
2010-03-22,6558.03,6650.47
2010-03-22,6776.06,6612.534
2010-03-22,7112.97,6651.8477
2010-03-22,7798.84,6742.713
2010-03-22,8475.22,6878.1675
2010-03-22,8986.65,7123.5854
2010-03-22,9343.96,7687.8647
2010-03-22,9602.18,8183.7617
2010-03-22,9723.88,8646.849
2010-03-22,9957.64,9105.358
2010-03-22,10185.32,9421.713
2010-03-22,10222.62,9629.645
2010-03-22,10230.14,9849.809
2010-03-22,10200.84,10018.234
2010-03-22,10233.91,10136.493
2010-03-22,10219.71,10209.089
2010-03-22,10273.89,10304.067
2010-03-22,10295.48,10378.574
2010-03-22,10326.08,10383.989
2010-03-22,10358.94,10427.491
2010-03-22,10311.76,10541.279
2010-03-22,10287.03,10641.8125
2010-03-22,10262.56,10668.881
2010-03-22,10290.7,10645.894
2010-03-22,10286.51,10621.553
2010-03-22,10196.43,10658.16
2010-03-22,10026.06,10711.162
2010-03-22,9769.32,10711.745
2010-03-22,9640.1,10659.895
2010-03-22,9542.65,10599.655
2010-03-22,9590.92,10536.649
2010-03-22,9433.55,10479.659
2010-03-22,9129.84,10434.063
2010-03-22,8859.69,10408.92
2010-03-22,8571.55,10265.975
2010-03-22,8530.81,10049.242
2010-03-22,8361.43,9751.905
2010-03-22,8298.41,9442.753
2010-03-22,8147.2,9210.641
2010-03-22,7910.06,8937.697
2010-03-23,7719.43,8713.397
2010-03-23,7549.92,8486.126
2010-03-23,7400.03,8248.838
2010-03-23,7076.52,7718.955
2010-03-23,6804.72,7522.6226
2010-03-23,6640.71,7301.2026
2010-03-23,6554.16,7027.9287
2010-03-23,6550.8,6794.1533
2010-03-23,6657.82,6648.2705
2010-03-23,6851.76,6555.904
2010-03-23,7167.88,6550.217
2010-03-23,7812.0,6642.3677
2010-03-23,8481.69,6853.95
2010-03-23,8919.93,7233.211
2010-03-23,9305.22,7945.293
2010-03-23,9416.62,8568.695
2010-03-23,9575.79,9001.133
2010-03-23,9813.5,9329.698
2010-03-23,9988.22,9505.036
2010-03-23,10125.49,9697.167
2010-03-23,10225.4,10006.874
2010-03-23,10230.55,10273.473
2010-03-23,10271.52,10465.065
2010-03-23,10318.09,10623.433
2010-03-23,10373.64,10770.954
2010-03-23,10502.14,10875.036
2010-03-23,10565.2,10882.21
2010-03-23,10655.87,10898.309
2010-03-23,10687.33,10914.8
2010-03-23,10677.19,10958.353
2010-03-23,10752.81,11011.93
2010-03-23,10815.64,11006.268
2010-03-23,10861.24,10950.13
2010-03-23,10703.72,10927.204
2010-03-23,10539.79,10937.06
2010-03-23,10220.12,10895.752
2010-03-23,10027.23,10793.171
2010-03-23,9931.85,10652.722
2010-03-23,10070.11,10483.084
2010-03-23,9841.94,10369.498
2010-03-23,9575.01,10286.995
2010-03-23,9219.18,10193.934
2010-03-23,8805.59,9982.131
2010-03-23,8733.92,9694.803
2010-03-23,8544.34,9409.761
2010-03-23,8422.13,9154.284
2010-03-23,8267.83,8977.321
2010-03-23,8050.67,8756.62
2010-03-24,7839.98,8534.942
2010-03-24,7652.56,8355.392
2010-03-24,7459.61,8230.989
2010-03-24,7155.62,7830.151
2010-03-24,6915.74,7648.6943
2010-03-24,6731.65,7423.312
2010-03-24,6616.97,7054.809
2010-03-24,6598.81,6786.5366
2010-03-24,6661.19,6632.3384
2010-03-24,6884.38,6569.9653
2010-03-24,7197.64,6556.848
2010-03-24,7815.29,6649.1924
2010-03-24,8481.56,6845.788
2010-03-24,8898.89,7183.31
2010-03-24,9257.82,7851.764
2010-03-24,9397.04,8477.5
2010-03-24,9537.83,8909.993
2010-03-24,9764.68,9247.528
2010-03-24,9926.18,9339.27
2010-03-24,10056.03,9466.321
2010-03-24,10180.22,9759.462
2010-03-24,10230.46,10014.926
2010-03-24,10296.59,10228.749
2010-03-24,10298.66,10429.746
2010-03-24,10303.16,10595.845
2010-03-24,10297.39,10667.416
2010-03-24,10333.42,10598.722
2010-03-24,10364.51,10568.828
2010-03-24,10373.77,10611.138
2010-03-24,10250.27,10672.564
2010-03-24,10202.92,10747.922
2010-03-24,10199.51,10754.633
2010-03-24,10167.71,10691.929
2010-03-24,10108.82,10653.8955
2010-03-24,9952.23,10635.357
2010-03-24,9625.59,10604.6
2010-03-24,9568.75,10535.803
2010-03-24,9558.04,10390.954
2010-03-24,9509.07,10157.812
2010-03-24,9409.04,10007.385
2010-03-24,9174.39,9945.137
2010-03-24,8926.51,9917.482
2010-03-24,8636.95,9739.886
2010-03-24,8585.52,9498.676
2010-03-24,8409.46,9210.001
2010-03-24,8280.56,8984.632
2010-03-24,8138.84,8891.109
2010-03-24,7983.09,8700.991
2010-03-25,7786.09,8544.785
2010-03-25,7615.44,8407.753
2010-03-25,7424.13,8282.214
2010-03-25,7129.67,7866.8486
2010-03-25,6872.95,7681.5835
2010-03-25,6707.12,7445.006
2010-03-25,6628.72,7130.63
2010-03-25,6617.29,6877.838
2010-03-25,6685.3,6708.361
2010-03-25,6904.24,6618.66
2010-03-25,7190.2,6605.729
2010-03-25,7861.0,6675.251
2010-03-25,8501.63,6867.016
2010-03-25,8914.99,7201.3223
2010-03-25,9287.55,7864.0654
2010-03-25,9397.63,8511.197
