Date,Actual,Basic_nn,Complex_nn,xgb,rf,Baseline
86522,10079.61,10074.717,9996.907,9895.812,8920.43248612039,10069.383
86523,10005.6,10096.834,9948.884,10127.444,8920.43248612039,9990.168
86524,9878.18,10058.083,9901.0625,10028.973,8920.43248612039,9996.146
86525,9705.36,9999.616,9843.964,10110.38,8920.43248612039,9918.831
86526,9582.39,10038.43,9825.137,9927.982,8920.43248612039,9929.917
86527,9615.68,10099.154,9827.123,10028.749,8920.43248612039,9829.598
86528,9572.51,10043.494,9753.109,10319.925,8920.43248612039,9730.429
86529,9594.129999999996,9950.072,9650.524,9822.498,8920.43248612039,9660.049
86530,9403.11,9850.14,9556.821,9357.494,8920.43248612039,9507.214
86531,9213.98,9651.112,9377.461,9706.631,8920.43248612039,9279.263
86532,8993.86,9595.131,9259.474,9324.823,8920.43248612039,9196.813
86533,8949.15,9493.449,9112.665,9325.706,8920.43248612039,9051.175
86534,8978.68,9381.816,8988.5625,9712.855,8920.43248612039,8902.557
86535,8994.210000000001,9380.848,8960.741,9593.27,8920.43248612039,8843.134
86536,8781.87,9317.396,8931.988,9238.786,8920.43248612039,8874.567
86537,8530.68,8997.787,8736.172,9115.38,8920.43248612039,8820.749
86538,8483.23,8660.072,8534.71,9140.38,8920.43248612039,8448.392
86539,8245.1,8594.929,8491.419,8680.51,8920.43248612039,8315.296
86540,8215.07,8487.293,8413.641,8534.808,8920.43248612039,8134.5283
86541,8083.06,8388.455,8317.18,8349.821,8920.43248612039,8237.835
86542,7847.47,8248.541,8178.7036,8358.701,8920.43248612039,8053.3384
86543,7655.29,7991.0825,7982.6177,8174.352,8920.43248612039,7828.4966
86544,7456.220000000001,7594.8345,7764.3403,7985.4077,8920.43248612039,7737.6797
86545,7226.490000000001,7260.706,7498.2974,7750.247,8920.43248612039,7332.0654
86546,6964.52,7034.366,7305.5957,7267.263,8920.43248612039,7035.925
86547,6727.05,6689.804,7124.5127,6874.0835,8920.43248612039,6716.456
86548,6546.17,6323.483,6933.2627,6571.1387,8920.43248612039,6416.9243
86549,6485.81,6127.72,6842.0757,6517.821,8920.43248612039,6366.106
86550,6449.02,6115.41,6802.1436,6366.4424,8920.43248612039,6385.8745
86551,6545.72,6143.3887,6894.837,6449.268,8920.43248612039,6478.8447
86552,6793.83,6280.0024,7099.7593,6733.3833,8920.43248612039,6895.76
86553,7014.99,6622.2505,7498.5913,6568.487,8920.43248612039,6758.696
86554,7557.14,6838.8486,7768.002,7450.428,8920.43248612039,7162.761
86555,8063.95,7227.9194,8141.1567,7921.2266,8920.43248612039,7494.0903
86556,8404.65,7679.517,8555.907,8563.29,8920.43248612039,7764.425
86557,8775.34,8102.6724,8906.331,8773.491,8920.43248612039,8012.61
86558,9023.61,8541.673,9193.323,9431.215,8920.43248612039,8557.0
86559,9192.9,8813.207,9401.146,9063.79,8920.43248612039,8920.109
86560,9427.04,9008.651,9549.272,9415.064,8920.43248612039,9015.003
86561,9507.14,9244.393,9704.835,9493.978,8920.43248612039,9146.561
86562,9528.89,9411.424,9829.392,9053.259,8920.43248612039,9383.391
86563,9494.33,9561.907,9908.108,8955.124,8920.43248612039,9499.009
86564,9470.4,9639.853,9875.927,9186.337,8920.43248612039,9438.176
86565,9437.37,9675.963,9793.534,9170.164,8920.43248612039,9450.345
86566,9383.72,9682.268,9727.93,9926.646,8920.43248612039,9642.994
86567,9375.24,9601.816,9636.713,9458.233,8920.43248612039,9815.245
86568,9385.37,9598.202,9574.077,9563.244,8920.43248612039,9770.625
86569,9357.67,9709.788,9638.913,9578.273,8920.43248612039,9684.613
86570,9340.12,9813.46,9644.692,10038.174,8920.43248612039,9704.562
86571,9305.39,9801.357,9512.89,9732.749,8920.43248612039,9705.399
86572,9321.899999999998,9714.691,9389.037,9693.996,8920.43248612039,9505.489
86573,9260.88,9651.208,9305.2295,9933.394,8920.43248612039,9327.839
86574,9277.83,9691.154,9319.643,9528.053,8920.43248612039,9338.785
86575,9270.07,9621.645,9276.013,9326.631,8920.43248612039,9181.306
86576,9165.36,9596.023,9319.464,9212.743,8920.43248612039,9022.838
86577,9076.46,9505.624,9358.008,9395.237,8920.43248612039,8846.273
86578,8773.58,9475.23,9329.396,9371.149,8920.43248612039,8944.97
86579,8617.1,9312.972,9158.793,9150.542,8920.43248612039,8918.011
86580,8501.93,9215.522,9064.084,8980.328,8920.43248612039,8708.195
86581,8360.43,9125.041,8977.198,9444.119,8920.43248612039,8571.118
86582,8420.27,9005.023,8879.677,8927.233,8920.43248612039,8516.415
86583,8542.9,8958.955,8826.923,8843.735,8920.43248612039,8405.097
86584,8353.83,8873.741,8758.974,8307.927,8920.43248612039,8286.5205
86585,8175.34,8556.552,8552.805,8609.357,8920.43248612039,8204.245
86586,8191.65,8239.964,8377.292,8334.523,8920.43248612039,8039.6514
86587,8097.69,8152.936,8350.454,8110.101,8920.43248612039,8079.2046
86588,8080.61,8036.6455,8285.488,8236.356,8920.43248612039,8085.5376
86589,7946.84,7921.058,8204.434,8172.4663,8920.43248612039,8098.477
86590,7741.89,7776.912,8103.6377,8239.548,8920.43248612039,8009.1777
86591,7536.2,7548.0464,7987.941,8396.282,8920.43248612039,7854.5166
86592,7320.33,7218.0254,7801.927,7789.6387,8920.43248612039,7397.0215
86593,7097.55,6945.983,7561.932,7494.1787,8920.43248612039,7053.768
86594,6795.59,6669.431,7337.228,7286.8726,8920.43248612039,6737.9346
86595,6507.03,6342.4824,7097.4814,6984.3228,8920.43248612039,6495.0986
86596,6277.95,6080.0283,6861.095,6612.7515,8920.43248612039,6144.871
86597,6164.62,5992.343,6713.6685,6673.972,8920.43248612039,6063.677
86598,6115.29,5996.595,6610.108,6694.3774,8920.43248612039,6148.6626
86599,6125.64,6068.6865,6598.441,6465.496,8920.43248612039,6070.3374
86600,6234.22,6183.397,6651.8267,6577.249,8920.43248612039,6151.208
86601,6269.43,6459.9805,6804.1675,6860.647,8920.43248612039,6253.5034
86602,6477.05,6647.119,6996.8936,6742.6255,8920.43248612039,6650.811
86603,6708.51,6998.224,7279.968,6980.782,8920.43248612039,7057.258
86604,7009.05,7395.6167,7623.593,7250.8125,8920.43248612039,7312.067
86605,7362.78,7660.889,7901.594,7356.969,8920.43248612039,7354.2607
86606,7761.16,8011.559,8184.63,8015.3,8920.43248612039,7474.992
86607,8027.79,8237.514,8403.931,8502.636,8920.43248612039,7822.8213
86608,8333.36,8375.997,8542.115,8424.119,8920.43248612039,7947.3335
86609,8363.98,8559.167,8672.443,8386.461,8920.43248612039,7972.434
86610,8438.6,8639.118,8724.546,8773.98,8920.43248612039,8173.6123
86611,8425.72,8784.134,8743.548,8695.249,8920.43248612039,8358.666
86612,8417.9,8685.991,8617.543,8659.227,8920.43248612039,8131.137
86613,8372.52,8664.445,8561.07,8740.96,8920.43248612039,8199.494
86614,8343.37,8788.641,8599.35,8561.076,8920.43248612039,8310.119
86615,8242.85,8755.152,8539.485,8455.954,8920.43248612039,8170.9487
86616,8191.22,8755.232,8463.901,8405.684,8920.43248612039,8127.173
86617,8085.53,8751.479,8428.304,8548.907,8920.43248612039,7986.7046
86618,8095.87,8680.61,8383.887,8474.797,8920.43248612039,7992.15
86619,8022.95,8621.959,8337.249,8288.818,8920.43248612039,7871.532
86620,8001.18,8568.32,8336.922,8101.8535,8920.43248612039,7752.079
86621,7968.75,8521.283,8401.576,8274.632,8920.43248612039,7788.958
86622,7915.96,8547.379,8484.052,8262.289,8920.43248612039,7721.597
86623,7924.51,8546.555,8522.393,8913.502,8920.43248612039,7654.2134
86624,7878.38,8606.769,8566.774,8540.225,8920.43248612039,7651.6265
86625,7902.41,8572.36,8575.95,8525.116,8920.43248612039,7624.986
86626,7880.48,8538.236,8549.867,8722.092,8920.43248612039,7661.866
86627,7825.889999999999,8438.48,8435.621,8444.604,8920.43248612039,7574.8315
86628,7750.67,8397.43,8377.272,8660.543,8920.43248612039,7803.4517
86629,7784.409999999999,8345.525,8305.038,8188.146,8920.43248612039,8074.5493
86630,7887.17,8313.127,8257.919,8377.373,8920.43248612039,8069.5195
86631,8004.28,8307.639,8239.855,8241.331,8920.43248612039,8039.4917
86632,7936.47,8318.244,8243.897,8450.009,8920.43248612039,8067.864
86633,7801.48,8108.6494,8128.65,8329.889,8920.43248612039,8029.9146
86634,7805.52,7884.844,8000.9204,8516.582,8920.43248612039,7911.6997
86635,7691.82,7792.1655,7959.307,8536.316,8920.43248612039,7734.018
86636,7689.13,7684.6626,7890.03,8517.438,8920.43248612039,7596.716
86637,7490.91,7596.9956,7798.8755,8386.164,8920.43248612039,7413.6543
86638,7292.07,7521.151,7721.4365,7921.027,8920.43248612039,7221.273
86639,7130.5,7309.139,7601.9824,7399.3687,8920.43248612039,7073.1523
86640,6951.93,6955.296,7480.418,7413.3755,8920.43248612039,7052.285
86641,6746.36,6576.633,7213.8623,7291.8877,8920.43248612039,6913.729
86642,6528.59,6362.5264,6994.725,6918.4185,8920.43248612039,6126.9956
86643,6302.6,6061.772,6796.7476,6615.218,8920.43248612039,6060.2256
86644,6177.52,5896.336,6595.6313,6325.705,8920.43248612039,6206.148
86645,6064.28,5685.777,6446.2515,6374.0454,8920.43248612039,6040.9824
86646,6026.09,5798.0645,6339.2983,6585.391,8920.43248612039,5974.28
86647,6010.92,5826.88,6286.6387,6040.4214,8920.43248612039,6076.2695
86648,6063.54,5884.476,6282.803,5994.691,8920.43248612039,6299.2437
86649,6058.15,5817.6763,6284.1724,6078.444,8920.43248612039,5978.2295
86650,6191.25,5941.418,6383.815,6100.019,8920.43248612039,6146.945
86651,6330.44,6264.128,6543.7373,6508.7803,8920.43248612039,6397.26
86652,6530.91,6675.6665,6756.8843,6628.631,8920.43248612039,6600.2856
86653,6852.75,7086.2974,6998.843,6688.874,8920.43248612039,6824.477
86654,7206.15,7536.794,7258.3667,7741.562,8920.43248612039,7148.3696
86655,7530.46,7775.43,7463.476,7909.9917,8920.43248612039,7343.3916
86656,7775.96,7931.83,7639.4126,8120.63,8920.43248612039,7419.9346
86657,7896.32,8017.346,7798.5024,8359.641,8920.43248612039,7395.1685
86658,8000.609999999999,7921.8228,7890.069,8121.257,8920.43248612039,7510.3916
86659,8002.48,7943.32,7996.495,8181.2866,8920.43248612039,7693.486
86660,7995.14,7949.489,8071.016,8888.415,8920.43248612039,7774.2173
86661,7956.5,7999.9395,8103.818,8429.26,8920.43248612039,7868.2554
86662,7913.89,8126.1797,8120.1855,8355.644,8920.43248612039,8029.3545
86663,7899.66,8171.1636,8082.222,8440.74,8920.43248612039,7933.021
86664,7816.56,8165.831,8042.046,8454.898,8920.43248612039,7854.4023
86665,7779.56,8212.206,8037.15,8353.062,8920.43248612039,7732.1016
86666,7732.75,8149.7866,8017.301,8150.1626,8920.43248612039,7750.514
86667,7691.95,8178.377,8052.2393,8215.104,8920.43248612039,7721.1562
86668,7724.62,8166.7393,8103.353,8147.9854,8920.43248612039,7776.754
86669,7773.62,8265.319,8215.938,8483.786,8920.43248612039,7831.673
86670,7829.24,8341.902,8270.167,8483.318,8920.43248612039,7964.037
86671,7901.53,8389.413,8264.457,8237.657,8920.43248612039,8031.4097
86672,7896.73,8400.92,8298.277,8267.4,8920.43248612039,8144.829
86673,8015.38,8331.277,8334.968,8440.497,8920.43248612039,8277.222
86674,8035.49,8288.079,8341.91,8731.327,8920.43248612039,8250.855
86675,7899.25,8287.725,8308.591,8685.672,8920.43248612039,8155.771
86676,7871.62,8307.498,8279.044,8521.396,8920.43248612039,8056.0093
86677,7761.86,8227.592,8229.322,8490.277,8920.43248612039,8131.5605
86678,7908.83,8077.741,8147.8066,8472.207,8920.43248612039,8040.5303
86679,8011.32,8006.812,8092.864,7937.1987,8920.43248612039,7814.514
86680,7835.43,7979.323,8082.4414,8503.051,8920.43248612039,7750.547
86681,7662.94,7778.284,7977.7524,8286.852,8920.43248612039,7766.3076
86682,7541.46,7568.734,7831.5117,8370.253,8920.43248612039,7608.0425
86683,7401.58,7461.2104,7728.0347,8149.4937,8920.43248612039,7658.9224
86684,7343.73,7340.3315,7606.793,7760.188,8920.43248612039,7548.0137
86685,7096.93,7281.399,7531.4614,7853.967,8920.43248612039,7654.0923
86686,6912.599999999999,7133.625,7416.796,7699.0796,8920.43248612039,7536.305
86687,6763.37,6882.8774,7275.723,7452.6196,8920.43248612039,7360.3906
86688,6647.430000000001,6643.559,7162.2915,7371.5835,8920.43248612039,6862.186
86689,6516.18,6456.293,6986.226,7019.049,8920.43248612039,6738.8745
86690,6299.169999999999,6283.569,6816.4463,7030.586,8920.43248612039,6593.7583
86691,6128.59,5993.3877,6653.86,6714.62,8920.43248612039,6391.907
86692,6028.35,5803.7393,6514.124,6338.5845,8920.43248612039,6243.621
86693,5958.3,5629.257,6443.856,6328.052,8920.43248612039,5757.4263
86694,6002.35,5629.738,6415.033,6527.616,8920.43248612039,5979.216
86695,6074.42,5705.7,6472.9224,6606.202,8920.43248612039,6136.2593
86696,6288.89,5809.2393,6635.891,6556.323,8920.43248612039,6486.001
86697,6474.6,6322.495,6909.071,6401.762,8920.43248612039,6645.183
86698,7037.19,6465.5327,7123.8813,6934.547,8920.43248612039,6917.3
86699,7472.81,6809.237,7445.624,7105.4365,8920.43248612039,7257.729
86700,7831.14,7290.4243,7858.5615,7541.4556,8920.43248612039,7672.9556
86701,8273.23,7835.8965,8324.299,7830.47,8920.43248612039,8111.5503
86702,8483.84,8389.03,8760.464,8573.602,8920.43248612039,8520.495
86703,8642.09,8686.535,8987.29,8346.8125,8920.43248612039,8783.455
86704,8832.59,8854.972,9090.335,8868.666,8920.43248612039,9023.457
86705,8886.34,8966.449,9141.808,9078.054,8920.43248612039,9039.973
86706,8953.04,8883.855,9103.454,9168.966,8920.43248612039,8912.355
86707,8895.42,8875.274,9108.712,9607.51,8920.43248612039,8723.164
86708,8814.05,8859.207,9105.253,9018.318,8920.43248612039,8783.889
86709,8859.51,8936.189,9115.439,8876.962,8920.43248612039,8968.742
86710,8790.49,9073.042,9129.227,9051.283,8920.43248612039,8959.067
86711,8710.35,9146.184,9114.426,9246.782,8920.43248612039,8812.431
86712,8742.52,9080.373,9081.212,9377.101,8920.43248612039,8772.297
86713,8710.06,9087.802,9104.97,9276.956,8920.43248612039,8766.967
86714,8741.63,9016.92,9106.698,9022.225,8920.43248612039,8743.289
86715,8719.3,9027.933,9171.762,8977.286,8920.43248612039,8778.855
86716,8696.34,9000.978,9220.434,9044.284,8920.43248612039,8870.096
86717,8682.23,9016.358,9296.8125,8736.39,8920.43248612039,8892.83
86718,8627.67,9061.549,9371.298,8920.454,8920.43248612039,9003.776
86719,8681.53,9084.763,9398.287,9142.822,8920.43248612039,8990.807
86720,8636.14,9102.712,9397.101,9185.36,8920.43248612039,9088.469
86721,8621.97,9156.505,9407.121,9221.4,8920.43248612039,9154.977
86722,8563.8,9236.119,9332.731,9084.816,8920.43248612039,9110.627
86723,8468.08,9252.925,9139.462,9237.374,8920.43248612039,9087.386
86724,8342.91,9225.966,8941.686,9119.182,8920.43248612039,9043.679
86725,8272.79,9066.551,8725.668,8903.996,8920.43248612039,8936.685
86726,8341.97,8838.358,8618.415,8915.587,8920.43248612039,8950.02
86727,8454.18,8720.367,8620.452,8730.155,8920.43248612039,8873.571
86728,8254.6,8614.224,8631.527,8709.283,8920.43248612039,8614.7295
86729,8063.37,8367.106,8505.017,8603.052,8920.43248612039,8376.869
86730,8074.3,8023.5166,8298.261,8376.764,8920.43248612039,7905.565
86731,7929.98,7900.4736,8201.833,8350.393,8920.43248612039,7872.421
86732,7933.95,7761.289,8057.1743,7904.236,8920.43248612039,7916.0054
86733,7815.05,7751.5923,7979.0884,7928.9087,8920.43248612039,7992.5894
86734,7651.3,7594.9136,7886.325,7646.0615,8920.43248612039,7956.8228
86735,7476.88,7361.398,7801.435,7732.07,8920.43248612039,7839.9756
86736,7309.12,7310.5396,7670.5938,7785.6284,8920.43248612039,7508.875
86737,7082.17,7143.54,7490.03,7290.918,8920.43248612039,7105.752
86738,6784.33,6912.9453,7319.866,7451.0693,8920.43248612039,7376.3066
86739,6514.87,6650.9043,7132.966,7125.4907,8920.43248612039,7127.7324
86740,6316.38,6340.0435,6925.731,7185.772,8920.43248612039,6621.8047
86741,6238.25,6102.6353,6809.318,6880.1763,8920.43248612039,6652.6255
86742,6218.39,6063.507,6728.258,6811.99,8920.43248612039,5625.713
86743,6258.9,5919.165,6717.052,6759.4233,8920.43248612039,6096.6855
86744,6383.17,5988.337,6772.136,6779.556,8920.43248612039,6020.8315
86745,6629.18,6903.845,6908.9263,6690.531,8920.43248612039,6538.4746
86746,7124.8,7028.505,7256.8403,6832.755,8920.43248612039,6884.3843
86747,7504.72,7373.855,7717.384,6694.6313,8920.43248612039,7398.635
86748,7818.03,7792.046,8186.909,7878.919,8920.43248612039,8072.8784
86749,8214.79,8142.3965,8514.029,8225.062,8920.43248612039,8445.177
86750,8477.55,8527.803,8752.738,8724.377,8920.43248612039,8720.26
86751,8635.2,8728.466,8872.742,9121.98,8920.43248612039,8779.2705
86752,8830.08,8793.137,8911.727,9129.116,8920.43248612039,8620.479
86753,8908.15,8857.319,8951.643,9437.791,8920.43248612039,8544.719
86754,8996.45,8810.823,8919.02,9382.071,8920.43248612039,8728.873
86755,9057.71,8883.738,8886.919,8920.942,8920.43248612039,8961.668
86756,9028.99,8902.588,8836.66,8852.67,8920.43248612039,8972.72
86757,9049.88,8931.755,8803.929,9299.998,8920.43248612039,9091.865
86758,9104.0,9003.517,8777.466,9244.627,8920.43248612039,8975.093
86759,9067.62,9013.958,8737.765,9355.637,8920.43248612039,8864.83
86760,9056.06,9056.161,8729.178,9343.403,8920.43248612039,8898.052
86761,9096.56,9069.067,8735.584,9173.485,8920.43248612039,8930.713
86762,9131.08,9076.449,8769.546,9372.555,8920.43248612039,8903.83
86763,9125.28,9111.887,8820.661,9503.226,8920.43248612039,8961.073
86764,9155.2,9103.631,8861.244,9259.183,8920.43248612039,8938.585
86765,9186.66,9066.905,8897.081,9541.669,8920.43248612039,8892.368
86766,9213.57,9084.699,8938.318,9168.288,8920.43248612039,8937.362
86767,9207.27,9078.406,8960.206,9093.831,8920.43248612039,9010.084
86768,9130.7,9071.8545,8967.851,9002.905,8920.43248612039,9044.086
86769,9113.25,9016.708,8919.874,9274.724,8920.43248612039,9065.612
86770,8971.86,9000.608,8904.113,9181.54,8920.43248612039,9041.204
86771,8859.95,8871.493,8799.916,9194.4375,8920.43248612039,8933.288
86772,8645.03,8771.502,8724.691,8927.14,8920.43248612039,8914.138
86773,8493.78,8666.005,8652.749,8789.089,8920.43248612039,8774.289
86774,8560.92,8543.3125,8597.257,8829.169,8920.43248612039,8614.409
86775,8717.56,8538.122,8627.261,8736.769,8920.43248612039,8486.835
86776,8570.14,8521.682,8628.644,8624.43,8920.43248612039,8370.724
86777,8364.08,8349.776,8459.476,8102.8276,8920.43248612039,8104.416
86778,8358.88,8133.6626,8280.702,7681.9263,8920.43248612039,7894.9634
86779,8173.38,8074.3877,8220.448,8015.742,8920.43248612039,7889.464
86780,8141.36,7993.822,8129.173,8055.376,8920.43248612039,7810.44
86781,8005.51,7980.497,8054.875,8286.733,8920.43248612039,7816.083
86782,7765.34,7892.8384,7955.8696,8340.405,8920.43248612039,7586.415
86783,7584.75,7665.272,7803.683,8287.203,8920.43248612039,7251.156
86784,7457.56,7351.9375,7733.158,7548.247,8920.43248612039,7103.265
86785,7221.1,7151.2886,7590.527,7702.3877,8920.43248612039,7008.7866
86786,6899.069999999999,6852.9883,7405.408,7067.555,8920.43248612039,6755.5107
86787,6653.66,6534.6035,7180.999,6989.1157,8920.43248612039,6803.0625
86788,6491.51,6216.709,6955.533,6793.1665,8920.43248612039,6708.5083
86789,6390.42,6085.9507,6816.698,6720.839,8920.43248612039,6485.5435
86790,6265.81,5904.8394,6721.8345,6699.1143,8920.43248612039,6316.797
86791,6305.73,5957.363,6721.452,6786.8833,8920.43248612039,6433.695
86792,6503.58,6175.268,6826.4297,6910.143,8920.43248612039,6426.7954
86793,6721.31,6739.632,7020.3486,7025.825,8920.43248612039,6658.5845
86794,7234.97,6939.2886,7326.1533,7101.444,8920.43248612039,7060.2427
86795,7667.08,7421.859,7766.5273,8363.328,8920.43248612039,7572.285
86796,8028.34,7914.558,8210.663,8643.742,8920.43248612039,8050.104
86797,8418.28,8280.664,8521.482,8651.837,8920.43248612039,8345.818
86798,8672.72,8688.223,8750.45,8990.171,8920.43248612039,8617.276
86799,8820.19,8873.004,8878.245,9467.493,8920.43248612039,8594.727
86800,9140.89,8881.801,8946.845,8868.093,8920.43248612039,8588.709
86801,9252.4,8975.866,9071.576,9063.149,8920.43248612039,8698.075
86802,9326.41,8979.6455,9107.302,8678.525,8920.43248612039,8845.662
86803,9419.97,9041.755,9111.715,8436.551,8920.43248612039,8998.544
86804,9429.88,8957.834,9052.22,8861.692,8920.43248612039,8960.85
86805,9361.47,8951.383,9023.464,9003.559,8920.43248612039,9128.093
86806,9440.05,8908.995,8948.739,9333.723,8920.43248612039,9029.081
86807,9401.53,8973.589,8996.537,9557.775,8920.43248612039,8962.173
86808,9411.830000000002,9045.374,9009.464,9480.924,8920.43248612039,8938.103
86809,9418.360000000002,9147.516,9048.526,9218.949,8920.43248612039,8897.253
86810,9409.65,9168.683,9050.697,9435.568,8920.43248612039,8867.1875
86811,9408.5,9194.125,9071.642,9401.606,8920.43248612039,8892.018
86812,9417.36,9177.315,9064.942,9507.538,8920.43248612039,8851.212
86813,9400.7,9112.468,9051.903,9632.314,8920.43248612039,8775.074
86814,9420.58,9107.681,9079.498,9346.16,8920.43248612039,8932.937
86815,9425.64,9105.928,9117.166,9516.317,8920.43248612039,8867.12
86816,9387.78,9108.219,9103.318,9580.764,8920.43248612039,8837.062
86817,9350.03,9108.65,9088.546,9515.748,8920.43248612039,8723.719
86818,9078.049999999996,9119.344,9047.761,9536.662,8920.43248612039,8727.888
86819,8964.67,9043.289,8905.584,9398.215,8920.43248612039,8646.485
86820,8727.84,8962.759,8809.715,8976.875,8920.43248612039,8597.017
86821,8600.81,8805.331,8703.868,8929.898,8920.43248612039,8564.919
86822,8647.73,8653.756,8634.3955,8960.527,8920.43248612039,8470.167
86823,8821.2,8634.826,8650.748,8460.458,8920.43248612039,8340.262
86824,8662.82,8619.245,8679.976,8627.559,8920.43248612039,8320.136
86825,8437.69,8336.491,8484.203,8608.362,8920.43248612039,8218.484
86826,8452.03,8048.309,8301.795,8425.054,8920.43248612039,7976.154
86827,8257.88,8045.272,8272.58,8515.477,8920.43248612039,7944.1885
86828,8219.9,7986.8027,8195.814,8377.413,8920.43248612039,7877.2373
86829,8071.55,8001.745,8150.292,7901.0034,8920.43248612039,7880.357
86830,7892.44,7945.247,8078.677,8108.838,8920.43248612039,7634.2324
86831,7706.32,7705.162,7937.657,8022.8843,8920.43248612039,7305.12
86832,7531.92,7229.7324,7780.534,7728.1685,8920.43248612039,7327.8296
86833,7285.75,6903.7866,7531.264,7707.324,8920.43248612039,7106.504
86834,6988.65,6608.8716,7301.285,7294.7812,8920.43248612039,6756.511
86835,6711.59,6248.63,7083.661,7104.186,8920.43248612039,6727.032
86836,6540.52,5918.211,6874.0835,7376.2686,8920.43248612039,6481.6177
86837,6226.4,5773.486,6765.345,6860.1704,8920.43248612039,6495.102
86838,6106.01,5827.723,6706.8325,6578.622,8920.43248612039,6434.2915
86839,6174.38,5925.77,6751.028,6548.27,8920.43248612039,6507.6826
86840,6659.3,6196.0293,6895.075,6902.2695,8920.43248612039,6650.6104
86841,6850.84,6612.076,7163.8516,6773.968,8920.43248612039,6589.426
86842,7237.6,6838.777,7430.889,7489.5864,8920.43248612039,6929.5376
86843,7625.57,7200.7856,7816.8936,7322.135,8920.43248612039,7288.916
86844,7951.15,7634.098,8224.337,8066.186,8920.43248612039,7545.4272
86845,8322.68,7987.8438,8523.451,8091.4487,8920.43248612039,7698.4805
86846,8375.77,8401.098,8807.135,8186.46,8920.43248612039,8174.02
86847,8535.33,8623.27,9057.572,8320.585,8920.43248612039,8593.269
86848,9052.81,8780.595,9243.3545,8908.052,8920.43248612039,8742.933
86849,9284.71,9001.134,9412.07,8825.441,8920.43248612039,8877.621
86850,9382.74,9087.609,9472.57,9016.898,8920.43248612039,9116.443
86851,9414.29,9170.465,9485.71,9106.727,8920.43248612039,9278.87
86852,9395.24,9179.322,9465.431,9141.78,8920.43248612039,9267.105
86853,9446.03,9201.481,9421.305,9127.413,8920.43248612039,9337.359
86854,9492.09,9271.41,9430.133,9230.386,8920.43248612039,9387.263
86855,9417.24,9262.398,9462.755,9153.041,8920.43248612039,9352.325
86856,9462.73,9291.875,9450.706,9083.403,8920.43248612039,9383.508
86857,9571.0,9354.016,9447.051,8949.339,8920.43248612039,9364.132
86858,9678.82,9430.1,9479.711,9111.54,8920.43248612039,9386.148
86859,9752.48,9516.071,9515.949,9067.605,8920.43248612039,9477.23
86860,9795.83,9508.35,9490.649,9342.425,8920.43248612039,9431.172
86861,9902.1,9482.906,9452.812,9475.904,8920.43248612039,9384.841
86862,9983.670000000002,9529.453,9451.106,9419.897,8920.43248612039,9334.482
86863,10022.04,9501.564,9396.196,9244.899,8920.43248612039,9157.83
86864,9852.85,9479.018,9336.235,9404.878,8920.43248612039,9038.462
86865,9692.01,9415.621,9254.887,9117.315,8920.43248612039,8918.396
86866,9377.38,9395.48,9216.8545,9167.81,8920.43248612039,8852.112
86867,9160.68,9280.635,9090.302,9165.549,8920.43248612039,8726.438
86868,8884.48,9250.335,8992.865,9580.335,8920.43248612039,8637.493
86869,8762.61,9166.112,8865.543,9556.963,8920.43248612039,8392.898
86870,8779.73,9008.172,8737.711,9206.361,8920.43248612039,8344.325
86871,8803.41,8947.955,8698.745,9070.268,8920.43248612039,8399.871
86872,8581.93,8932.271,8713.796,8578.176,8920.43248612039,8375.908
86873,8344.19,8698.63,8531.094,8382.68,8920.43248612039,8320.307
86874,8337.73,8405.134,8359.847,8412.545,8920.43248612039,8186.733
86875,8159.43,8304.307,8364.704,8625.082,8920.43248612039,8099.285
86876,8183.59,8152.1978,8329.304,8505.039,8920.43248612039,7872.743
86877,7990.73,8086.7153,8289.603,8378.344,8920.43248612039,7901.7686
86878,7710.7,8005.3057,8199.746,8499.485,8920.43248612039,7796.957
86879,7536.48,7774.4844,8064.8857,8052.36,8920.43248612039,7696.977
86880,7323.849999999999,7345.982,7855.9956,8101.908,8920.43248612039,7632.6587
86881,7106.37,6975.8687,7566.946,7791.979,8920.43248612039,7172.099
86882,6790.73,6751.2676,7320.6064,8003.035,8920.43248612039,6716.715
86883,6491.88,6399.9727,7080.3584,7219.2812,8920.43248612039,6682.3105
86884,6345.46,6127.3228,6873.2085,6935.9067,8920.43248612039,6276.913
86885,6261.84,6003.5024,6776.113,6984.8516,8920.43248612039,6317.9717
86886,6231.54,6050.31,6721.0806,6649.237,8920.43248612039,6292.79
86887,6266.55,6086.1963,6775.1133,6707.28,8920.43248612039,6300.7095
86888,6393.26,6238.0464,6932.292,6672.1997,8920.43248612039,6764.2305
86889,6521.25,6554.036,7264.341,6734.157,8920.43248612039,6498.5996
86890,6874.84,6711.939,7482.557,6923.648,8920.43248612039,6854.0005
86891,7223.34,7082.301,7824.9453,7068.4624,8920.43248612039,7148.491
86892,7522.5,7497.4033,8190.5854,7750.526,8920.43248612039,7406.892
86893,7857.72,7815.768,8441.948,8002.891,8920.43248612039,7522.8223
86894,8182.68,8190.9136,8684.194,7842.9995,8920.43248612039,7915.788
86895,8310.38,8456.783,8917.753,8277.71,8920.43248612039,8355.105
86896,8552.06,8660.974,9100.452,8375.291,8920.43248612039,8612.845
86897,8786.4,8946.097,9297.732,8479.614,8920.43248612039,8687.596
